entity_id,branch,panel,cohort_label,sample_type,coord,qc_status,has_all_primary_inputs,n_parquet_cells,tissue_class,adjusted_area_percent
"BLASST|AR|[54024,19792]",BLASST,AR,BLASST,RC,"[54024,19792]",Missing QC,True,5690.0,Epi,75.20740268028078
"BLASST|AR|[54124,15889]",BLASST,AR,BLASST,RC,"[54124,15889]",Missing QC,True,8140.0,Epi,12.024353120243532
"BLASST|AR|[54141,18635]",BLASST,AR,BLASST,RC,"[54141,18635]",Missing QC,True,12280.0,Epi,5.613660618996798
"BLASST|AR|[54141,9310]",BLASST,AR,BLASST,RC,"[54141,9310]",Missing QC,True,17665.0,Epi,13.97119341563786
"BLASST|AR|[54384,5687]",BLASST,AR,BLASST,RC,"[54384,5687]",Missing QC,True,9645.0,Epi,12.516483516483516
"BLASST|AR|[54443,13446]",BLASST,AR,BLASST,RC,"[54443,13446]",Missing QC,True,13400.0,Epi,2.171463689439721
"BLASST|AR|[54609,19034]",BLASST,AR,BLASST,RC,"[54609,19034]",Missing QC,True,5655.0,Epi,70.31302216776206
"BLASST|AR|[54654,14360]",BLASST,AR,BLASST,RC,"[54654,14360]",Missing QC,True,6805.0,Epi,10.532488857612009
"BLASST|AR|[54689,20751]",BLASST,AR,BLASST,RC,"[54689,20751]",Missing QC,True,4690.0,Epi,0.08514986376021799
"BLASST|AR|[54701,14311]",BLASST,AR,BLASST,RC,"[54701,14311]",Missing QC,True,9155.0,Epi,10.280869104398516
"BLASST|AR|[54708,19636]",BLASST,AR,BLASST,RC,"[54708,19636]",Missing QC,True,13285.0,Epi,35.335082761404934
"BLASST|AR|[54825,15270]",BLASST,AR,BLASST,RC,"[54825,15270]",Missing QC,True,7330.0,Epi,3.1690929451287797
"BLASST|AR|[54835,10653]",BLASST,AR,BLASST,RC,"[54835,10653]",Missing QC,True,5295.0,Epi,1.4688940092165899
"BLASST|AR|[54917,14393]",BLASST,AR,BLASST,RC,"[54917,14393]",Missing QC,True,13260.0,Epi,31.353868953106808
"BLASST|AR|[54951,8760]",BLASST,AR,BLASST,RC,"[54951,8760]",Missing QC,True,7295.0,Epi,9.807114228456914
"BLASST|AR|[55147,6039]",BLASST,AR,BLASST,RC,"[55147,6039]",Missing QC,True,9480.0,Epi,2.253206915783603
"BLASST|AR|[55209,5539]",BLASST,AR,BLASST,RC,"[55209,5539]",Missing QC,True,9250.0,Epi,12.394195888754535
"BLASST|AR|[55212,11947]",BLASST,AR,BLASST,RC,"[55212,11947]",Missing QC,True,2800.0,Epi,0.021510002151000216
"BLASST|AR|[55534,19433]",BLASST,AR,BLASST,RC,"[55534,19433]",Missing QC,True,2505.0,Epi,0.3597122302158273
"BLASST|AR|[55702,8078]",BLASST,AR,BLASST,RC,"[55702,8078]",Missing QC,True,6975.0,Epi,0.6501422186103211
"BLASST|AR|[55940,5677]",BLASST,AR,BLASST,RC,"[55940,5677]",Missing QC,True,9190.0,Epi,27.307469600463232
"BLASST|AR|[56104,15468]",BLASST,AR,BLASST,RC,"[56104,15468]",Missing QC,True,5355.0,Epi,4.696643055127811
"BLASST|AR|[56138,9840]",BLASST,AR,BLASST,RC,"[56138,9840]",Missing QC,True,7635.0,Epi,7.879490150637311
"BLASST|AR|[56349,11876]",BLASST,AR,BLASST,RC,"[56349,11876]",Missing QC,True,4080.0,Epi,0.07680491551459294
"BLASST|AR|[56418,16472]",BLASST,AR,BLASST,RC,"[56418,16472]",Missing QC,True,4985.0,Epi,12.47897392767031
"BLASST|AR|[56622,12130]",BLASST,AR,BLASST,RC,"[56622,12130]",Missing QC,True,6140.0,Epi,1.2704174228675136
"BLASST|AR|[56664,17304]",BLASST,AR,BLASST,RC,"[56664,17304]",Missing QC,True,3375.0,Epi,73.98393194706995
"BLASST|AR|[56842,16338]",BLASST,AR,BLASST,RC,"[56842,16338]",Missing QC,True,6220.0,Epi,0.5541346973572038
"BLASST|AR|[57266,11530]",BLASST,AR,BLASST,RC,"[57266,11530]",Missing QC,True,9965.0,Epi,1.1855029919837419
"BLASST|AR|[57434,15297]",BLASST,AR,BLASST,RC,"[57434,15297]",Missing QC,True,4135.0,Epi,0.03702332469455757
"BLASST|AR|[57546,13793]",BLASST,AR,BLASST,RC,"[57546,13793]",Missing QC,True,5655.0,Epi,6.907944135756118
"BLASST|AR|[57952,18288]",BLASST,AR,BLASST,RC,"[57952,18288]",Missing QC,True,9040.0,Epi,66.44685802948021
"BLASST|AR|[58014,15398]",BLASST,AR,BLASST,RC,"[58014,15398]",Missing QC,True,4710.0,Epi,0.8086934546373515
"BLASST|AR|[58334,14588]",BLASST,AR,BLASST,RC,"[58334,14588]",Missing QC,True,9080.0,Epi,1.107394163109932
"BLASST|AR|[58411,14787]",BLASST,AR,BLASST,RC,"[58411,14787]",Missing QC,True,5380.0,Epi,0.02603488674824265
"BLASST|AR|[58416,10707]",BLASST,AR,BLASST,RC,"[58416,10707]",Missing QC,True,7955.0,Epi,12.83908535719358
"BLASST|AR|[58844,17552]",BLASST,AR,BLASST,RC,"[58844,17552]",Missing QC,True,4240.0,Epi,0.06495615459564794
"BLASST|AR|[58931,18514]",BLASST,AR,BLASST,RC,"[58931,18514]",Missing QC,True,12765.0,Epi,1.7295090772370822
"BLASST|AR|[59085,10207]",BLASST,AR,BLASST,RC,"[59085,10207]",Missing QC,True,9060.0,Epi,7.689289917614751
"BLASST|AR|[59657,16160]",BLASST,AR,BLASST,RC,"[59657,16160]",Missing QC,True,7060.0,Epi,0.1756697408871322
"BLASST|AR|[60121,9362]",BLASST,AR,BLASST,RC,"[60121,9362]",Missing QC,True,8735.0,Epi,6.3237669275686414
"BLASST|AR|[60326,15798]",BLASST,AR,BLASST,RC,"[60326,15798]",Missing QC,True,6575.0,Epi,0.4515209125475285
"BLASST|AR|[60681,8777]",BLASST,AR,BLASST,RC,"[60681,8777]",Missing QC,True,7835.0,Epi,5.834227467811159
"BLASST|AR|[61181,6017]",BLASST,AR,BLASST,RC,"[61181,6017]",Missing QC,True,7750.0,Epi,0.09248249438499143
"BLASST|AR|[63456,17894]",BLASST,AR,BLASST,RC,"[63456,17894]",Missing QC,True,6125.0,Epi,0.7692307692307693
"BLASST|AR|[63934,13932]",BLASST,AR,BLASST,RC,"[63934,13932]",Missing QC,True,6640.0,Epi,61.65007794699604
"BLASST|AR|[63967,17158]",BLASST,AR,BLASST,RC,"[63967,17158]",Missing QC,True,5370.0,Epi,1.1525102620776762
"BLASST|AR|[36125,8782]",BLASST,AR,BLASST,RC,"[36125,8782]",Missing QC,True,9025.0,Stroma,62.018116705287554
"BLASST|AR|[37250,14499]",BLASST,AR,BLASST,RC,"[37250,14499]",Missing QC,True,8825.0,Stroma,68.93404324676736
"BLASST|AR|[37496,10730]",BLASST,AR,BLASST,RC,"[37496,10730]",Missing QC,True,10485.0,Stroma,67.5331346963937
"BLASST|AR|[39451,15543]",BLASST,AR,BLASST,RC,"[39451,15543]",Missing QC,True,11755.0,Stroma,53.677953508120154
"BLASST|AR|[39902,17798]",BLASST,AR,BLASST,RC,"[39902,17798]",Missing QC,True,15645.0,Stroma,72.54148118170781
"BLASST|AR|[40219,15704]",BLASST,AR,BLASST,RC,"[40219,15704]",Missing QC,True,7730.0,Stroma,96.61873299650215
"BLASST|AR|[40516,8336]",BLASST,AR,BLASST,RC,"[40516,8336]",Missing QC,True,12730.0,Stroma,69.26884603485614
"BLASST|AR|[40836,11258]",BLASST,AR,BLASST,RC,"[40836,11258]",Missing QC,True,11565.0,Stroma,63.03385818668313
"BLASST|AR|[40992,11575]",BLASST,AR,BLASST,RC,"[40992,11575]",Missing QC,True,8960.0,Stroma,67.96572980879742
"BLASST|AR|[41106,20154]",BLASST,AR,BLASST,RC,"[41106,20154]",Missing QC,True,5230.0,Stroma,93.64400741057432
"BLASST|AR|[41119,20372]",BLASST,AR,BLASST,RC,"[41119,20372]",Missing QC,True,6070.0,Stroma,75.8275596612779
"BLASST|AR|[41146,10985]",BLASST,AR,BLASST,RC,"[41146,10985]",Missing QC,True,12960.0,Stroma,93.67505040857478
"BLASST|AR|[41270,17247]",BLASST,AR,BLASST,RC,"[41270,17247]",Missing QC,True,4575.0,Stroma,99.96142719382834
"BLASST|AR|[41277,19260]",BLASST,AR,BLASST,RC,"[41277,19260]",Missing QC,True,9750.0,Stroma,29.557007988380537
"BLASST|AR|[41421,15914]",BLASST,AR,BLASST,RC,"[41421,15914]",Missing QC,True,7420.0,Stroma,85.65382370110918
"BLASST|AR|[41433,15627]",BLASST,AR,BLASST,RC,"[41433,15627]",Missing QC,True,11020.0,Stroma,53.40030135610246
"BLASST|AR|[41832,20125]",BLASST,AR,BLASST,RC,"[41832,20125]",Missing QC,True,5300.0,Stroma,96.63473983950298
"BLASST|AR|[41847,13560]",BLASST,AR,BLASST,RC,"[41847,13560]",Missing QC,True,8535.0,Stroma,99.44208289054197
"BLASST|AR|[42469,21854]",BLASST,AR,BLASST,RC,"[42469,21854]",Missing QC,True,10400.0,Stroma,93.3553106005975
"BLASST|AR|[42486,16707]",BLASST,AR,BLASST,RC,"[42486,16707]",Missing QC,True,5595.0,Stroma,86.90869086908691
"BLASST|AR|[42494,16090]",BLASST,AR,BLASST,RC,"[42494,16090]",Missing QC,True,10105.0,Stroma,94.64263971752099
"BLASST|AR|[42779,15198]",BLASST,AR,BLASST,RC,"[42779,15198]",Missing QC,True,10360.0,Stroma,91.89272187531989
"BLASST|AR|[42923,9211]",BLASST,AR,BLASST,RC,"[42923,9211]",Missing QC,True,4840.0,Stroma,98.36153161175423
"BLASST|AR|[42982,7048]",BLASST,AR,BLASST,RC,"[42982,7048]",Missing QC,True,10770.0,Stroma,31.489446834050216
"BLASST|AR|[43247,21346]",BLASST,AR,BLASST,RC,"[43247,21346]",Missing QC,True,10530.0,Stroma,96.28044430857025
"BLASST|AR|[43418,17778]",BLASST,AR,BLASST,RC,"[43418,17778]",Missing QC,True,10790.0,Stroma,99.29414487387179
"BLASST|AR|[43458,15027]",BLASST,AR,BLASST,RC,"[43458,15027]",Missing QC,True,3915.0,Stroma,98.62668802929731
"BLASST|AR|[43520,13904]",BLASST,AR,BLASST,RC,"[43520,13904]",Missing QC,True,12350.0,Stroma,99.22438278348264
"BLASST|AR|[43527,16440]",BLASST,AR,BLASST,RC,"[43527,16440]",Missing QC,True,7850.0,Stroma,80.54642330801497
"BLASST|AR|[43681,12165]",BLASST,AR,BLASST,RC,"[43681,12165]",Missing QC,True,12450.0,Stroma,72.9312762973352
"BLASST|AR|[43760,13989]",BLASST,AR,BLASST,RC,"[43760,13989]",Missing QC,True,8915.0,Stroma,93.49233390119251
"BLASST|AR|[43763,8383]",BLASST,AR,BLASST,RC,"[43763,8383]",Missing QC,True,8655.0,Stroma,92.96343292190565
"BLASST|AR|[43854,17314]",BLASST,AR,BLASST,RC,"[43854,17314]",Missing QC,True,12885.0,Stroma,54.597624449486176
"BLASST|AR|[43916,20846]",BLASST,AR,BLASST,RC,"[43916,20846]",Missing QC,True,7840.0,Stroma,98.01810865191146
"BLASST|AR|[43991,17582]",BLASST,AR,BLASST,RC,"[43991,17582]",Missing QC,True,12745.0,Stroma,41.1168022496736
"BLASST|AR|[44070,10891]",BLASST,AR,BLASST,RC,"[44070,10891]",Missing QC,True,7420.0,Stroma,98.74069834001145
"BLASST|AR|[44127,8864]",BLASST,AR,BLASST,RC,"[44127,8864]",Missing QC,True,8600.0,Stroma,57.34340104222057
"BLASST|AR|[44345,23160]",BLASST,AR,BLASST,RC,"[44345,23160]",Missing QC,True,5215.0,Stroma,98.69711042311661
"BLASST|AR|[44704,8358]",BLASST,AR,BLASST,RC,"[44704,8358]",Missing QC,True,11690.0,Stroma,98.0636969632843
"BLASST|AR|[44769,7858]",BLASST,AR,BLASST,RC,"[44769,7858]",Missing QC,True,14640.0,Stroma,90.59837626541045
"BLASST|AR|[45096,10594]",BLASST,AR,BLASST,RC,"[45096,10594]",Missing QC,True,11315.0,Stroma,82.09588459906662
"BLASST|AR|[45123,13307]",BLASST,AR,BLASST,RC,"[45123,13307]",Missing QC,True,3825.0,Stroma,95.57749526643225
"BLASST|AR|[45140,9598]",BLASST,AR,BLASST,RC,"[45140,9598]",Missing QC,True,10010.0,Stroma,56.599734991336256
"BLASST|AR|[45304,22062]",BLASST,AR,BLASST,RC,"[45304,22062]",Missing QC,True,8065.0,Stroma,98.57606794903822
"BLASST|AR|[45311,14794]",BLASST,AR,BLASST,RC,"[45311,14794]",Missing QC,True,16460.0,Stroma,88.07755256200427
"BLASST|AR|[45391,15015]",BLASST,AR,BLASST,RC,"[45391,15015]",Missing QC,True,11525.0,Stroma,61.73161912414624
"BLASST|AR|[45787,20338]",BLASST,AR,BLASST,RC,"[45787,20338]",Missing QC,True,8335.0,Stroma,98.30961805927035
"BLASST|AR|[45990,13981]",BLASST,AR,BLASST,RC,"[45990,13981]",Missing QC,True,8125.0,Stroma,89.99158957106812
"BLASST|AR|[46246,14987]",BLASST,AR,BLASST,RC,"[46246,14987]",Missing QC,True,12505.0,Stroma,45.67088607594937
"BLASST|AR|[46256,7576]",BLASST,AR,BLASST,RC,"[46256,7576]",Missing QC,True,5340.0,Stroma,91.8214542836573
"BLASST|AR|[46320,6991]",BLASST,AR,BLASST,RC,"[46320,6991]",Missing QC,True,14940.0,Stroma,99.70988395358142
"BLASST|AR|[46370,12120]",BLASST,AR,BLASST,RC,"[46370,12120]",Missing QC,True,9820.0,Stroma,97.92540528284776
"BLASST|AR|[46593,13245]",BLASST,AR,BLASST,RC,"[46593,13245]",Missing QC,True,11665.0,Stroma,99.56181533646321
"BLASST|AR|[47036,6046]",BLASST,AR,BLASST,RC,"[47036,6046]",Missing QC,True,13445.0,Stroma,81.29453085800301
"BLASST|AR|[47143,15228]",BLASST,AR,BLASST,RC,"[47143,15228]",Missing QC,True,9445.0,Stroma,38.58695652173913
"BLASST|AR|[47155,21193]",BLASST,AR,BLASST,RC,"[47155,21193]",Missing QC,True,9335.0,Stroma,98.4523428327463
"BLASST|AR|[47309,17287]",BLASST,AR,BLASST,RC,"[47309,17287]",Missing QC,True,8720.0,Stroma,92.57714762301917
"BLASST|AR|[47316,11389]",BLASST,AR,BLASST,RC,"[47316,11389]",Missing QC,True,9955.0,Stroma,84.89331064275429
"BLASST|AR|[47344,11590]",BLASST,AR,BLASST,RC,"[47344,11590]",Missing QC,True,7780.0,Stroma,53.29068632765912
"BLASST|AR|[47440,12165]",BLASST,AR,BLASST,RC,"[47440,12165]",Missing QC,True,10235.0,Stroma,45.58364387148757
"BLASST|AR|[47599,7268]",BLASST,AR,BLASST,RC,"[47599,7268]",Missing QC,True,10630.0,Stroma,20.08602580774232
"BLASST|AR|[47690,11962]",BLASST,AR,BLASST,RC,"[47690,11962]",Missing QC,True,9575.0,Stroma,99.28234790059983
"BLASST|AR|[47705,5546]",BLASST,AR,BLASST,RC,"[47705,5546]",Missing QC,True,11815.0,Stroma,95.24009226252882
"BLASST|AR|[48020,9838]",BLASST,AR,BLASST,RC,"[48020,9838]",Missing QC,True,10225.0,Stroma,23.633263115658544
"BLASST|AR|[48141,20677]",BLASST,AR,BLASST,RC,"[48141,20677]",Missing QC,True,9085.0,Stroma,96.91799082862323
"BLASST|AR|[48211,19480]",BLASST,AR,BLASST,RC,"[48211,19480]",Missing QC,True,6120.0,Stroma,92.2042272852045
"BLASST|AR|[48298,19126]",BLASST,AR,BLASST,RC,"[48298,19126]",Missing QC,True,6185.0,Stroma,79.77011494252875
"BLASST|AR|[48352,12314]",BLASST,AR,BLASST,RC,"[48352,12314]",Missing QC,True,10205.0,Stroma,83.69135802469137
"BLASST|AR|[48374,5486]",BLASST,AR,BLASST,RC,"[48374,5486]",Missing QC,True,13065.0,Stroma,99.97969130787979
"BLASST|AR|[48474,19245]",BLASST,AR,BLASST,RC,"[48474,19245]",Missing QC,True,3420.0,Stroma,91.29066107030431
"BLASST|AR|[48483,5142]",BLASST,AR,BLASST,RC,"[48483,5142]",Missing QC,True,11045.0,Stroma,86.54297529898291
"BLASST|AR|[48615,9337]",BLASST,AR,BLASST,RC,"[48615,9337]",Missing QC,True,14360.0,Stroma,79.18345705196182
"BLASST|AR|[48870,7434]",BLASST,AR,BLASST,RC,"[48870,7434]",Missing QC,True,4625.0,Stroma,98.92241379310344
"BLASST|AR|[48877,13597]",BLASST,AR,BLASST,RC,"[48877,13597]",Missing QC,True,4220.0,Stroma,99.50319375443577
"BLASST|AR|[48882,8594]",BLASST,AR,BLASST,RC,"[48882,8594]",Missing QC,True,12025.0,Stroma,71.48091603053435
"BLASST|AR|[49039,20315]",BLASST,AR,BLASST,RC,"[49039,20315]",Missing QC,True,8630.0,Stroma,99.75665616948181
"BLASST|AR|[49098,14425]",BLASST,AR,BLASST,RC,"[49098,14425]",Missing QC,True,3175.0,Stroma,94.23897581792318
"BLASST|AR|[49162,19168]",BLASST,AR,BLASST,RC,"[49162,19168]",Missing QC,True,9945.0,Stroma,94.94949494949495
"BLASST|AR|[49512,19334]",BLASST,AR,BLASST,RC,"[49512,19334]",Missing QC,True,9480.0,Stroma,88.97816234033786
"BLASST|AR|[49579,8170]",BLASST,AR,BLASST,RC,"[49579,8170]",Missing QC,True,9220.0,Stroma,98.05091972225607
"BLASST|AR|[49762,12021]",BLASST,AR,BLASST,RC,"[49762,12021]",Missing QC,True,2850.0,Stroma,99.61169483782548
"BLASST|AR|[50062,12227]",BLASST,AR,BLASST,RC,"[50062,12227]",Missing QC,True,6355.0,Stroma,90.06777893639206
"BLASST|AR|[50117,11407]",BLASST,AR,BLASST,RC,"[50117,11407]",Missing QC,True,6980.0,Stroma,94.30617943426005
"BLASST|AR|[50193,13305]",BLASST,AR,BLASST,RC,"[50193,13305]",Missing QC,True,3460.0,Stroma,97.7951984321411
"BLASST|AR|[50528,19292]",BLASST,AR,BLASST,RC,"[50528,19292]",Missing QC,True,9495.0,Stroma,97.39577972207925
"BLASST|AR|[50577,10376]",BLASST,AR,BLASST,RC,"[50577,10376]",Missing QC,True,7875.0,Stroma,92.34822176984791
"BLASST|AR|[50674,17508]",BLASST,AR,BLASST,RC,"[50674,17508]",Missing QC,True,6595.0,Stroma,99.29453262786596
"BLASST|AR|[50743,10527]",BLASST,AR,BLASST,RC,"[50743,10527]",Missing QC,True,11310.0,Stroma,73.73201347076233
"BLASST|AR|[50833,21108]",BLASST,AR,BLASST,RC,"[50833,21108]",Missing QC,True,5650.0,Stroma,98.33242704368315
"BLASST|AR|[50867,10435]",BLASST,AR,BLASST,RC,"[50867,10435]",Missing QC,True,4290.0,Stroma,99.77864583333334
"BLASST|AR|[51120,11587]",BLASST,AR,BLASST,RC,"[51120,11587]",Missing QC,True,7290.0,Stroma,77.19649005886926
"BLASST|AR|[51187,8460]",BLASST,AR,BLASST,RC,"[51187,8460]",Missing QC,True,9635.0,Stroma,91.38250354069072
"BLASST|AR|[51229,19032]",BLASST,AR,BLASST,RC,"[51229,19032]",Missing QC,True,14230.0,Stroma,97.20369056068132
"BLASST|AR|[51239,17059]",BLASST,AR,BLASST,RC,"[51239,17059]",Missing QC,True,10890.0,Stroma,93.53859042831711
"BLASST|AR|[51524,11927]",BLASST,AR,BLASST,RC,"[51524,11927]",Missing QC,True,7985.0,Stroma,97.9551527826188
"BLASST|AR|[51601,9508]",BLASST,AR,BLASST,RC,"[51601,9508]",Missing QC,True,12410.0,Stroma,84.90236382322713
"BLASST|AR|[51608,9788]",BLASST,AR,BLASST,RC,"[51608,9788]",Missing QC,True,3765.0,Stroma,98.86308267013156
"BLASST|AR|[51631,11253]",BLASST,AR,BLASST,RC,"[51631,11253]",Missing QC,True,12285.0,Stroma,90.82039911308203
"BLASST|AR|[51636,17391]",BLASST,AR,BLASST,RC,"[51636,17391]",Missing QC,True,7175.0,Stroma,80.1027724665392
"BLASST|AR|[51643,10569]",BLASST,AR,BLASST,RC,"[51643,10569]",Missing QC,True,4185.0,Stroma,99.74299665895656
"BLASST|AR|[51700,14851]",BLASST,AR,BLASST,RC,"[51700,14851]",Missing QC,True,11155.0,Stroma,97.9223219878889
"BLASST|AR|[51824,7533]",BLASST,AR,BLASST,RC,"[51824,7533]",Missing QC,True,8480.0,Stroma,98.25430526067468
"BLASST|AR|[51906,16209]",BLASST,AR,BLASST,RC,"[51906,16209]",Missing QC,True,13585.0,Stroma,81.93049417436721
"BLASST|AR|[52067,18987]",BLASST,AR,BLASST,RC,"[52067,18987]",Missing QC,True,8495.0,Stroma,95.22569444444444
"BLASST|AR|[52097,14544]",BLASST,AR,BLASST,RC,"[52097,14544]",Missing QC,True,12770.0,Stroma,84.03708555880277
"BLASST|AR|[52161,16556]",BLASST,AR,BLASST,RC,"[52161,16556]",Missing QC,True,6285.0,Stroma,94.14491339351062
"BLASST|AR|[52233,19133]",BLASST,AR,BLASST,RC,"[52233,19133]",Missing QC,True,10560.0,Stroma,98.59034600598036
"BLASST|AR|[52317,12950]",BLASST,AR,BLASST,RC,"[52317,12950]",Missing QC,True,6735.0,Stroma,98.23860967590419
"BLASST|AR|[52835,11444]",BLASST,AR,BLASST,RC,"[52835,11444]",Missing QC,True,11225.0,Stroma,64.63353160600867
"BLASST|AR|[52979,7977]",BLASST,AR,BLASST,RC,"[52979,7977]",Missing QC,True,8540.0,Stroma,91.41309953584323
"BLASST|AR|[53135,18501]",BLASST,AR,BLASST,RC,"[53135,18501]",Missing QC,True,5840.0,Stroma,87.90047716428084
"BLASST|AR|[53137,12693]",BLASST,AR,BLASST,RC,"[53137,12693]",Missing QC,True,11595.0,Stroma,53.223294923699775
"BLASST|AR|[53172,17039]",BLASST,AR,BLASST,RC,"[53172,17039]",Missing QC,True,6540.0,Stroma,97.18650541056653
"BLASST|AR|[53266,17812]",BLASST,AR,BLASST,RC,"[53266,17812]",Missing QC,True,3600.0,Stroma,89.30489043680163
"BLASST|AR|[53336,22236]",BLASST,AR,BLASST,RC,"[53336,22236]",Missing QC,True,13595.0,Stroma,89.33333333333333
"BLASST|AR|[53348,9122]",BLASST,AR,BLASST,RC,"[53348,9122]",Missing QC,True,6395.0,Stroma,96.97047168605394
"BLASST|AR|[53373,20479]",BLASST,AR,BLASST,RC,"[53373,20479]",Missing QC,True,7185.0,Stroma,14.10669119337779
"BLASST|AR|[53390,14529]",BLASST,AR,BLASST,RC,"[53390,14529]",Missing QC,True,11095.0,Stroma,98.07671172656336
"BLASST|AR|[53564,12559]",BLASST,AR,BLASST,RC,"[53564,12559]",Missing QC,True,9085.0,Stroma,87.33325732527648
"BLASST|AR|[53717,12309]",BLASST,AR,BLASST,RC,"[53717,12309]",Missing QC,True,11855.0,Stroma,97.5772507956062
"BLASST|AR|[53878,19302]",BLASST,AR,BLASST,RC,"[53878,19302]",Missing QC,True,11430.0,Stroma,98.78074197582325
"BLASST|AR|[53881,16692]",BLASST,AR,BLASST,RC,"[53881,16692]",Missing QC,True,5440.0,Stroma,94.5550289626119
"BLASST|AR|[53888,7791]",BLASST,AR,BLASST,RC,"[53888,7791]",Missing QC,True,7065.0,Stroma,99.32701894317047
"BLASST|AR|[53915,15473]",BLASST,AR,BLASST,RC,"[53915,15473]",Missing QC,True,8170.0,Stroma,94.47660772961977
"BLASST|AR|[54022,17641]",BLASST,AR,BLASST,RC,"[54022,17641]",Missing QC,True,6515.0,Stroma,99.65701742351489
"BLASST|AR|[54024,19792]",BLASST,AR,BLASST,RC,"[54024,19792]",Missing QC,True,5690.0,Stroma,24.79259731971921
"BLASST|AR|[54124,15889]",BLASST,AR,BLASST,RC,"[54124,15889]",Missing QC,True,8140.0,Stroma,87.97564687975647
"BLASST|AR|[54141,18635]",BLASST,AR,BLASST,RC,"[54141,18635]",Missing QC,True,12280.0,Stroma,94.3863393810032
"BLASST|AR|[54141,9310]",BLASST,AR,BLASST,RC,"[54141,9310]",Missing QC,True,17665.0,Stroma,86.02880658436214
"BLASST|AR|[54384,5687]",BLASST,AR,BLASST,RC,"[54384,5687]",Missing QC,True,9645.0,Stroma,87.48351648351648
"BLASST|AR|[54443,13446]",BLASST,AR,BLASST,RC,"[54443,13446]",Missing QC,True,13400.0,Stroma,97.82853631056027
"BLASST|AR|[54609,19034]",BLASST,AR,BLASST,RC,"[54609,19034]",Missing QC,True,5655.0,Stroma,29.686977832237943
"BLASST|AR|[54654,14360]",BLASST,AR,BLASST,RC,"[54654,14360]",Missing QC,True,6805.0,Stroma,89.46751114238799
"BLASST|AR|[54689,20751]",BLASST,AR,BLASST,RC,"[54689,20751]",Missing QC,True,4690.0,Stroma,99.91485013623978
"BLASST|AR|[54701,14311]",BLASST,AR,BLASST,RC,"[54701,14311]",Missing QC,True,9155.0,Stroma,89.71913089560148
"BLASST|AR|[54708,19636]",BLASST,AR,BLASST,RC,"[54708,19636]",Missing QC,True,13285.0,Stroma,64.66491723859508
"BLASST|AR|[54825,15270]",BLASST,AR,BLASST,RC,"[54825,15270]",Missing QC,True,7330.0,Stroma,96.83090705487122
"BLASST|AR|[54835,10653]",BLASST,AR,BLASST,RC,"[54835,10653]",Missing QC,True,5295.0,Stroma,98.53110599078342
"BLASST|AR|[54917,14393]",BLASST,AR,BLASST,RC,"[54917,14393]",Missing QC,True,13260.0,Stroma,68.64613104689319
"BLASST|AR|[54951,8760]",BLASST,AR,BLASST,RC,"[54951,8760]",Missing QC,True,7295.0,Stroma,90.19288577154309
"BLASST|AR|[55147,6039]",BLASST,AR,BLASST,RC,"[55147,6039]",Missing QC,True,9480.0,Stroma,97.7467930842164
"BLASST|AR|[55209,5539]",BLASST,AR,BLASST,RC,"[55209,5539]",Missing QC,True,9250.0,Stroma,87.60580411124546
"BLASST|AR|[55212,11947]",BLASST,AR,BLASST,RC,"[55212,11947]",Missing QC,True,2800.0,Stroma,99.97848999784901
"BLASST|AR|[55534,19433]",BLASST,AR,BLASST,RC,"[55534,19433]",Missing QC,True,2505.0,Stroma,99.64028776978418
"BLASST|AR|[55702,8078]",BLASST,AR,BLASST,RC,"[55702,8078]",Missing QC,True,6975.0,Stroma,99.34985778138969
"BLASST|AR|[55940,5677]",BLASST,AR,BLASST,RC,"[55940,5677]",Missing QC,True,9190.0,Stroma,72.69253039953678
"BLASST|AR|[56104,15468]",BLASST,AR,BLASST,RC,"[56104,15468]",Missing QC,True,5355.0,Stroma,95.30335694487219
"BLASST|AR|[56138,9840]",BLASST,AR,BLASST,RC,"[56138,9840]",Missing QC,True,7635.0,Stroma,92.12050984936269
"BLASST|AR|[56349,11876]",BLASST,AR,BLASST,RC,"[56349,11876]",Missing QC,True,4080.0,Stroma,99.92319508448541
"BLASST|AR|[56418,16472]",BLASST,AR,BLASST,RC,"[56418,16472]",Missing QC,True,4985.0,Stroma,87.52102607232969
"BLASST|AR|[56622,12130]",BLASST,AR,BLASST,RC,"[56622,12130]",Missing QC,True,6140.0,Stroma,98.72958257713249
"BLASST|AR|[56664,17304]",BLASST,AR,BLASST,RC,"[56664,17304]",Missing QC,True,3375.0,Stroma,26.016068052930056
"BLASST|AR|[56842,16338]",BLASST,AR,BLASST,RC,"[56842,16338]",Missing QC,True,6220.0,Stroma,99.4458653026428
"BLASST|AR|[57266,11530]",BLASST,AR,BLASST,RC,"[57266,11530]",Missing QC,True,9965.0,Stroma,98.81449700801626
"BLASST|AR|[57434,15297]",BLASST,AR,BLASST,RC,"[57434,15297]",Missing QC,True,4135.0,Stroma,99.96297667530544
"BLASST|AR|[57546,13793]",BLASST,AR,BLASST,RC,"[57546,13793]",Missing QC,True,5655.0,Stroma,93.09205586424387
"BLASST|AR|[57952,18288]",BLASST,AR,BLASST,RC,"[57952,18288]",Missing QC,True,9040.0,Stroma,33.55314197051978
"BLASST|AR|[58014,15398]",BLASST,AR,BLASST,RC,"[58014,15398]",Missing QC,True,4710.0,Stroma,99.19130654536265
